"Why is this patient continuing to go ""down hill""?  Two cardiologists have seen her and have not come up with the answer.  Maybe her potassium is low or digoxin is high.  She refuses Captopril.",Why did they cut out the Coccidiomycosis granuloma rather than treat it medically?,0
What causes dysequilibrium? (not vertigo or near syncope),What causes dysequilibrium?,1
What is the lowest possible maintenance dose of prednisone for chronic obstructive pulmonary disease that will do anything rather than just a placebo effect?  Is it just physiologic to give 1 milligram twice a day?,What is the lowest effective dose of prednisone?,1
"What is the Augmentin dose for this 16-kilogram girl with otitis media?  Actually I know that, but what I really need to know is what concentrations Augmentin syrup comes in.",What concentrations does Augmentin syrup come in?,1
"Should we switch now to just Ancef? Are you satisfied with the rate of improvement? (Orthopedist did not get culture, foot still red)",Should we switch to Ancef for this diabetic foot ulcer? Improvement adequate?,1
"What should you do for asymptomatic carotid bruits or bruits in general?  Folic acid?,  Vitamin B1?  Aspirin?",Should we do a head CT (computerized tomography) with contrast tomorrow (Saturday) or MRI (magnetic resonance imaging) Monday?,0
What should you do if the Duffy antibody is positive in an obstetric patient?,What should you do if the Duffy antibody is positive in an obstetric patient?,1
Can RespiGam cause a fever?,How do you inject the bicipital tendon?,0
What is the dose of bromocriptine (Parlodel)?,What is the dose of bromocriptine?,1
He wants the cream (Zovirax) which I never use so I've got to look that one up.,Let's give these immunizations. That's right isn't it?,0
"What do practitioners do in cases of pharyngitis? Streptococcal screens, or wait, or hit them with antibiotics?",What are the chances of reversing a vasectomy? He asked me and I didn't know.,0
"""How do you workup a rectal prolapse?""",How do you workup a rectal prolapse?,1
"Why can't this woman hear? A patient treated for otitis media recently. Now she says she feels better but she can't hear. The ear is not red and it moves well with the pneumatic otoscope, Weber lateralizes to the opposite ear.","Why can't this woman hear after otitis media, now normal tympanic membrane's and move well?",1
"This patient is almost 34 years old and her mother was diagnosed with breast cancer in her early 50's. Her mother's sister also has breast cancer and her maternal grandmother died of breast cancer in her 50's. The question is, does she need to do anything earlier? Genetic testing or what?","What testing should be offered a 34-year-old woman whose mother, maternal aunt, and maternal grandmother all had breast cancer in their 50's?",1
"13-year-old boy.  When you have joint custody, does that mean both parents have to agree to tests and treatment or can just one agree?","With joint custody, do both parents have to agree to treatment?",1
Do you need to stop the valproate (Depakote) if the blood ammonia level is elevated?,Let's give these immunizations. That's right isn't it?,0
The patient asked Dr X how you can keep from getting sinusitis. He answered that he didn't know but he told her to take Vitamin C -- it might help and it's something she can do.,Patient asked doctor how you can keep from getting sinusitis. He said he didn't know?,1
"What does it mean when the laboratory report says ""low level rubella immunity""? Should the patient get rubella vaccine or not?","What does it mean when the laboratory report says ""low level rubella immunity""?",1
"What is Sandifer syndrome?  (head posturing, torticollis, related to gastroesophageal reflux disease (GERD), hiatus hernia)",Why did she get Coccidiomycosis?,0
3-week-old with intussusception. Now seems to have a formula intolerance. Is there any association between formula intolerance and intussusception?,Can I use low molecular weight heparin in pregnancy (patient with deep vein thrombosis last pregnancy)?,0
25-year-old woman in for a physical exam.  Her mother and grandmother both have breast cancer.  She asked me when her first screen should be.   The question is when should you start doing mammograms in this situation.,When should this patient with a family history of breast cancer start getting mammograms?,1
Where is a place for adult attention-deficit hyperactivity disorder (ADHD) in downtown Chicago?,What antibiotic should I use for this diabetic patient's infected foot ulcer?,0
What are the dosage forms of Percocet?,Why did they cut out the Coccidiomycosis granuloma rather than treat it medically?,0
Four-week old. What is the dose of Diflucan for tinea capitis in an infant?,What is the dose of diflucan?,1
Does breast cancer in an aunt increase the risk of breast cancer?,Does breast cancer in an aunt increase the risk of breast cancer?,1
"This patient has clinical signs of pneumonia (rales, et cetera). Should I do further tests such as a chest x-ray?","Signs of pneumonia (rales, et cetera). Should I do further tests, such as chest x-ray?",1
What is a normal white blood count for a baby (for various ages in an infant)?,What is a normal white blood count for an infant at various ages?,1
"Another one I always have is preventive care of people over 80 years old. Is there any consensus at all on lipid screening or colon cancer screening, for example?",Why wasn't this patient very sick? (large empyema and Haemophilus influenza in sputum),0
"38-year-old female with intertrigo.  The question is, what is the current treatment for intertrigo?",What is the treatment for intertrigo?,1
What are some of the psychodynamics? This is the first time I've seen her. She's seen my colleagues but I can't get everything from the records. I'm sure there's more because her complaint is fatigue. There's more to it than just adjusting her asthma medications.,"Is Serzone okay to give to with a partial gastrectomy; that is, will it be absorbed?",0
"In medical school we always used to do tuberculin skin tests with controls. ""Why aren't we doing controls anymore?""",Why did they cut out the Coccidiomycosis granuloma rather than treat it medically?,0
What is the differential diagnosis of postauricular fold dermatitis?,"Patient, plate in hip, no murmur, needs subacute bacterial endocarditis prophylaxis before sees dentist?",0
How little can I do in a patient like this who comes in so often?  I can't blow things off too quickly even when they probably should be blown off.,How should I treat polymenorrhea in a 14-year-old girl?,0
